sale_type,property_type,address,city,state,zip,price,beds,baths,location,square_feet,lot_size,year_built,days_on_market,cost_per_square_foot,payment_hoa,status,next_open_house_start_time,next_open_house_end_time,url,source,mls,latitude,longitude,time_commute_joe,time_commute_kira,time_downtown,time_hiking,time_airport,time_commute,payment_loan,payment_pmi,payment_taxes,payment_maint,payment_hoi,payment_total,beds_score,baths_score,payment_score,square_feet_score,time_commute_score,time_downtown_score,time_hiking_score,time_airport_score,total_score
MLS Listing,Single Family Residential,25721 18th Ave S,Des Moines,WA,98198,374950,3,1,Des Moines,1320,8141,1959,12,284,0,Active,NA,NA,http://www.redfin.com/WA/Des-Moines/25721-18th-Ave-S-98198/home/202685,NWMLS,1480057,47.371447,-122.3108066,22.68333333,17.3,28.26666667,38.16666667,19.23333333,22.68333333,1504.894115,135.3958333,390.5729167,312.4583333,93.7375,2437.058698,2,0,0.937,2,2.838,0.59,0.286,0.5,9.151
MLS Listing,Single Family Residential,4101 SW Orchard St,Seattle,WA,98136,349000,2,1,Gatewood,720,7510,1940,12,485,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/4101-SW-Orchard-St-98136/home/468496,NWMLS,1516144,47.53853,-122.383527,27.68333333,22.3,18.71666667,37.06666667,20.63333333,27.68333333,1384.715619,124.5833333,363.5416667,290.8333333,87.25,2250.923952,1,0,1.552,0.412,1.967,0.963,0.307,0.5,6.701
MLS Listing,Single Family Residential,14347 Burke Ave N,Seattle,WA,98133,425000,2,1,Haller Lake,840,7350,1950,13,506,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/14347-Burke-Ave-N-98133/home/102667,NWMLS,1515547,47.7336859,-122.3361929,30.35,27.06666667,13.45,35.98333333,26.73333333,30.35,1736.683468,156.25,442.7083333,354.1666667,106.25,2796.058468,1,0,0.133,1.309,1.494,1,0.328,0.466,5.73
MLS Listing,Townhouse,23401 48th Ave W #4,Mountlake Terrace,WA,98043,367000,2,2,Mountlake Terrace,1218,1218,1979,13,301,350,Active,NA,NA,http://www.redfin.com/WA/Mountlake-Terrace/23401-48th-Ave-W-98043/unit-4/home/2787872,NWMLS,1516640,47.7859587,-122.2969488,35.78333333,32.5,18.88333333,41.41666667,32.16666667,35.78333333,1468.076425,132.0833333,382.2916667,305.8333333,91.75,2730.034759,1,1,0.23,2,0.646,0.959,0.222,0.394,6.451
MLS Listing,Single Family Residential,8639 35th Ave SW,Seattle,WA,98126,425000,3,1.75,Gatewood,1320,5250,1942,13,322,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/8639-35th-Ave-SW-98126/home/468510,NWMLS,1515007,47.5249872,-122.3770034,26.2,20.81666667,18.86666667,37.21666667,18.25,26.2,1736.683468,156.25,442.7083333,354.1666667,106.25,2796.058468,2,0.854,0.133,2,2.233,0.96,0.304,0.5,8.984
MLS Listing,Condo/Co-op,1011 156th Ave NE Unit C118,Bellevue,WA,98007,379000,1,1,Crossroads,651,95849,1986,13,582,381,Active,NA,NA,http://www.redfin.com/WA/Bellevue/1011-156th-Ave-NE-98007/unit-C118/home/168950416,NWMLS,1512063,47.6189201,-122.1334133,21.01666667,25.86666667,21.2,23.63333333,26.23333333,25.86666667,1523.650296,137.0833333,394.7916667,315.8333333,94.75,2847.10863,0,0,0.075,0.079,2.292,0.898,0.49,0.471,4.305
MLS Listing,Townhouse,21507 42nd Ave S Unit P3,SeaTac,WA,21507,315000,2,2.5,SeaTac,1279,0,2004,14,246,330,Active,NA,NA,http://www.redfin.com/WA/SeaTac/21507-42nd-Ave-S-98198/unit-P3/home/2062871,NWMLS,1516159,47.4090047,-122.2831035,16.65,13.11666667,22.23333333,32.13333333,11.58333333,16.65,1227.256318,110.4166667,328.125,262.5,78.75,2337.047984,1,1,1.257,2,3.654,0.863,0.395,0.5,10.669
MLS Listing,Single Family Residential,24606 26th Pl S,Kent,WA,98032,447500,4,2,Saltwater Highlands,2600,9000,1959,14,172,0,Active,NA,NA,http://www.redfin.com/WA/Kent/24606-26th-Pl-S-98032/home/203492,NWMLS,1516310,47.3809541,-122.2992924,20.28333333,14.9,25.86666667,35.76666667,18.65,20.28333333,1840.884476,165.625,466.1458333,372.9166667,111.875,2957.446976,2,1,0.006,2,3.207,0.71,0.332,0.5,9.755
MLS Listing,Condo/Co-op,1736 10th Ave NE Unit C208,Issaquah,WA,98029,347971,2,1,Issaquah Highlands,963,101808,2008,15,361,391,Active,NA,NA,http://www.redfin.com/WA/Issaquah/1736-10th-Ave-NE-98029/unit-C208/home/17381383,NWMLS,1516233,47.5450638,-122.0163941,22.53333333,27.38333333,23.96666667,11.55,27.75,27.38333333,1379.950159,124.1545833,362.4697917,289.9758333,86.99275,2634.543118,1,0,0.415,1.958,2.021,0.795,0.5,0.455,7.144
MLS Listing,Condo/Co-op,217 S 49th St Unit B,Renton,WA,98055,349900,2,2,Talbot Hill,1231,1160546,2000,15,284,304,Active,September-22-2019 02:00 AM,September-22-2019 05:00 PM,http://www.redfin.com/WA/Renton/217-S-49th-St-98055/unit-B/home/146318136,NWMLS,1515670,47.4356695,-122.2155631,17.15,9.65,24.93333333,29.56666667,14.03333333,17.15,1388.883659,124.9583333,364.4791667,291.5833333,87.475,2561.379492,1,1,0.589,2,3.602,0.753,0.433,0.5,9.877
MLS Listing,Single Family Residential,3119 S 273rd St,Auburn,WA,98001,422900,3,2.5,Star Lake,1760,8697,1992,15,240,35,Active,NA,NA,http://www.redfin.com/WA/Auburn/3119-S-273rd-St-98001/home/208963,NWMLS,1513437,47.3561232,-122.2935371,18.8,13.41666667,24.38333333,34.28333333,13.73333333,18.8,1726.958041,155.375,440.5208333,352.4166667,105.725,2815.995541,2,1,0.108,2,3.408,0.777,0.359,0.5,10.152
MLS Listing,Single Family Residential,3708 NE 9th Ct,Renton,WA,98056,445000,3,2.75,Highlands,1380,6670,1959,15,322,0,Active,NA,NA,http://www.redfin.com/WA/Renton/3708-NE-9th-Ct-98056/home/242786,NWMLS,1516061,47.497255,-122.169033,9.083333333,15.83333333,24.51666667,18.8,16.15,15.83333333,1829.306587,164.5833333,463.5416667,370.8333333,111.25,2939.51492,2,1,0.012,2,3.732,0.772,0.5,0.5,10.516
MLS Listing,Townhouse,12302 NE 147th Ct,Kirkland,WA,98034,399950,3,1.5,Kingsgate,2090,2064,1972,15,191,97,Active,NA,NA,http://www.redfin.com/WA/Kirkland/12302-NE-147th-Ct-98034/home/455502,NWMLS,1513340,47.735427,-122.176445,26.4,31.25,23.68333333,31.5,31.61666667,31.25,1620.673013,145.8125,416.6145833,333.2916667,99.9875,2713.379263,2,0.5,0.259,2,1.339,0.807,0.405,0.403,7.713
MLS Listing,Condo/Co-op,9350 Redmond Woodinville Rd NE Unit B112,Redmond,WA,98052,315000,2,1.5,Education Hill,933,218230,1979,16,338,451,Active,NA,NA,http://www.redfin.com/WA/Redmond/9350-Redmond-Woodinville-Rd-NE-98052/unit-B112/home/41271,NWMLS,1514086,47.6847609,-122.1238537,26,30.85,22.8,31.1,31.21666667,30.85,1227.256318,110.4166667,328.125,262.5,78.75,2458.047984,1,0.5,0.874,1.865,1.408,0.842,0.411,0.409,7.309
MLS Listing,Condo/Co-op,1522 NE 175th St #111,Shoreline,WA,98155,269950,2,2,North City,857,45443,1987,16,315,378,Active,NA,NA,http://www.redfin.com/WA/Shoreline/1522-NE-175th-St-98155/unit-111/home/2116427,NWMLS,1516057,47.7562356,-122.3124388,33.8,30.51666667,16.9,39.43333333,30.16666667,33.8,1018.622744,91.64583333,281.1979167,224.9583333,67.4875,2061.912327,1,1,2.226,1.433,0.928,0.99,0.261,0.424,8.262
MLS Listing,Condo/Co-op,15415 35th Ave W Unit F-306,Lynnwood,WA,98087,250000,2,2,Alderwood,936,336175,1989,16,267,443,Active,NA,NA,http://www.redfin.com/WA/Lynnwood/15415-35th-Ave-W-98087/unit-F306/home/3034759,NWMLS,1516026,47.8587915,-122.2780436,34.81666667,39.66666667,24.53333333,39.91666667,37.81666667,39.66666667,926.2311831,83.33333333,260.4166667,208.3333333,62.5,1983.814516,1,1,2.502,1.876,0.225,0.771,0.252,0.293,7.919
MLS Listing,Condo/Co-op,21638 14th Ave S Unit E2,Des Moines,WA,98198,249950,2,1.5,Des Moines,1014,0,1980,16,246,341,Active,September-22-2019 09:00 AM,September-22-2019 11:00 PM,http://www.redfin.com/WA/Des-Moines/21638-14th-Ave-S-98198/unit-E2/home/46505,NWMLS,1513991,47.407041,-122.3140884,19.41666667,14.03333333,24.98333333,34.88333333,13.96666667,19.41666667,925.9996253,0,260.3645833,208.2916667,62.4875,1798.143375,1,0.5,3.107,2,3.327,0.751,0.348,0.5,11.533
MLS Listing,Condo/Co-op,11917 93rd Ln NE #303,Kirkland,WA,98034,350000,2,1,Juanita,943,0,1981,16,371,332,Active,NA,NA,http://www.redfin.com/WA/Kirkland/11917-93rd-Ln-NE-98034/unit-303/home/168934706,NWMLS,1515523,47.7071139,-122.2171074,25.6,30.45,22.88333333,30.7,30.81666667,30.45,1389.346775,125,364.5833333,291.6666667,87.5,2590.096775,1,0,0.517,1.901,1.477,0.839,0.417,0.415,6.566
MLS Listing,Condo/Co-op,22910 90th Ave W Unit D103,Edmonds,WA,98026,309000,1,1,Edmonds,752,211023,1969,16,411,289,Active,NA,NA,http://www.redfin.com/WA/Edmonds/22910-90th-Ave-W-98026/unit-D103/home/16879228,NWMLS,1515853,47.7905065,-122.3550289,37.06666667,33.78333333,20.15,42.68333333,33.43333333,37.06666667,1199.469382,107.9166667,321.875,257.5,77.25,2253.011049,0,0,1.544,0.632,0.486,0.929,0.198,0.373,4.162
MLS Listing,Condo/Co-op,668 S Lane St #712,Seattle,WA,98104,384900,1,1,International District,657,14400,2002,16,586,384,Active,NA,NA,http://www.redfin.com/WA/Seattle/668-S-Lane-St-98104/unit-712/home/2119014,NWMLS,1514714,47.5969277,-122.324136,25.31666667,19.66666667,8.333333333,28.06666667,19.33333333,25.31666667,1550.974116,139.5416667,400.9375,320.75,96.225,2892.428283,0,0,0.037,0.099,2.389,1,0.451,0.5,4.476
MLS Listing,Condo/Co-op,23015 Edmonds Way Unit A110,Edmonds,WA,98020,290000,1,1,Edmonds,739,138410,1969,16,392,284,Active,NA,NA,http://www.redfin.com/WA/Edmonds/23015-Edmonds-Way-98020/unit-A110/home/12176697,NWMLS,1513744,47.7905065,-122.3550289,37.06666667,33.78333333,20.15,42.68333333,33.43333333,37.06666667,1111.47742,100,302.0833333,241.6666667,72.5,2111.72742,0,0,2.048,0.539,0.486,0.929,0.198,0.373,4.573
MLS Listing,Townhouse,3321 S Mead St,Seattle,WA,98118,410000,2,1.5,Beacon Hill,1100,1431,2001,16,373,10,Active,NA,NA,http://www.redfin.com/WA/Seattle/3321-S-Mead-St-98118/home/479639,NWMLS,1515545,47.550218,-122.289569,24,18.85,14.36666667,32.71666667,18.51666667,24,1667.21613,150,427.0833333,341.6666667,102.5,2698.46613,1,0.5,0.286,2,2.618,1,0.385,0.5,8.289
MLS Listing,Townhouse,23501 112th Ave SE Unit A106,Kent,WA,98031,299950,3,2.5,Kent,1542,254390,1991,16,195,260,Active,NA,NA,http://www.redfin.com/WA/Kent/23501-112th-Ave-SE-98031/unit-A106/home/4835,NWMLS,1515650,47.3910779,-122.1933152,23.25,17.91666667,31.85,30.16666667,20.95,23.25,1157.557421,104.1458333,312.4479167,249.9583333,74.9875,2159.097004,2,1,1.878,2,2.745,0.404,0.424,0.499,10.95
MLS Listing,Townhouse,25041 144th Pl SE,Kent,WA,98042,335000,3,2.5,Lake Meridian,1900,2417,1983,16,176,240,Active,NA,NA,http://www.redfin.com/WA/Kent/25041-144th-Pl-SE-98042/home/399811,NWMLS,1512679,47.376665,-122.14923,22.5,22.13333333,36.68333333,24.11666667,25.78333333,22.5,1319.879436,118.75,348.9583333,279.1666667,83.75,2390.504436,2,1,1.082,2,2.868,0.178,0.487,0.475,10.09
MLS Listing,Townhouse,19620 80th Ave W Unit D,Edmonds,WA,98026,347950,2,1.5,Edmonds,1031,33294,1990,16,337,342,Active,NA,NA,http://www.redfin.com/WA/Edmonds/19620-80th-Ave-W-98026/unit-D/home/168845960,NWMLS,1515716,47.821185,-122.342177,41.33333333,38.33333333,24.71666667,46.45,37.98333333,41.33333333,1379.852905,124.1458333,362.4479167,289.9583333,86.9875,2585.392488,1,0.5,0.529,2,0.107,0.763,0.129,0.289,5.317
MLS Listing,Single Family Residential,639 SW 145th St,Burien,WA,98166,415000,3,1,Burien,1460,8075,1954,16,284,0,Active,NA,NA,http://www.redfin.com/WA/Burien/639-SW-145th-St-98166/home/184237,NWMLS,1506981,47.4727901,-122.3435245,17.73333333,12.35,20.96666667,33.2,8.633333333,17.73333333,1690.371909,152.0833333,432.2916667,345.8333333,103.75,2724.330243,2,0,0.24,2,3.537,0.906,0.377,0.5,9.56
MLS Listing,Condo/Co-op,11006 NE 68th St #822,Kirkland,WA,98033,309000,1,1,Houghton,720,321500,1968,16,429,250,Active,NA,NA,http://www.redfin.com/WA/Kirkland/11006-NE-68th-St-98033/unit-822/home/16130,NWMLS,1514651,47.6664032,-122.1934195,17.96666667,22.81666667,15.25,23.08333333,23.18333333,22.81666667,1199.469382,107.9166667,321.875,257.5,77.25,2214.011049,0,0,1.682,0.412,2.816,1,0.493,0.492,6.895
MLS Listing,Condo/Co-op,7505 212th St SW Unit C-201,Edmonds,WA,98026,379950,3,2.5,Edmonds,1480,0,1975,16,257,340,Active,NA,NA,http://www.redfin.com/WA/Edmonds/7505-212th-St-SW-98026/unit-C201/home/2917650,NWMLS,1515006,47.8075437,-122.3341052,38.46666667,35.2,21.56666667,44.1,34.85,38.46666667,1528.049894,137.4791667,395.78125,316.625,94.9875,2812.922811,2,1,0.112,2,0.334,0.886,0.171,0.348,6.851
MLS Listing,Single Family Residential,7806 S 130th St,Seattle,WA,98178,439900,3,1.5,Seattle,2283,14700,1960,16,193,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/7806-S-130th-St-98178/home/196179,NWMLS,1515180,47.4868011,-122.2356829,9.4,9.966666667,16.96666667,26.5,13.7,9.966666667,1805.687692,162.4583333,458.2291667,366.5833333,109.975,2902.933525,2,0.5,0.03,2,4,0.989,0.468,0.5,10.487
MLS Listing,Condo/Co-op,7031 196 St SW Unit B201,Lynnwood,WA,98036,379000,2,2.5,Lynndale Park,1357,50270,1997,16,279,352,Active,NA,NA,http://www.redfin.com/WA/Lynnwood/7031-196th-St-SW-98036/unit-B201/home/2860469,NWMLS,1514431,47.8219606,-122.328456,41.88333333,40.21666667,26.58333333,46.98333333,39.86666667,41.88333333,1523.650296,137.0833333,394.7916667,315.8333333,94.75,2818.10863,1,1,0.106,2,0.078,0.675,0.12,0.253,5.232
MLS Listing,Single Family Residential,18011 112th Ave SE,Renton,WA,98055,450000,4,2,Benson Hill,1650,8797,1959,16,273,0,Active,NA,NA,http://www.redfin.com/WA/Renton/18011-112th-Ave-SE-98055/home/388394,NWMLS,1515160,47.4411251,-122.1919165,14.06666667,10.78333333,26.06666667,26.26666667,15.16666667,14.06666667,1852.462366,166.6666667,468.75,375,112.5,2975.379033,2,1,0.002,2,3.868,0.7,0.47,0.5,10.54
MLS Listing,Condo/Co-op,973 NE Ingram St Unit A305,Issaquah,WA,98029,319826,2,1,Issaquah Highlands,934,101808,2008,17,342,390,Active,NA,NA,http://www.redfin.com/WA/Issaquah/973-NE-Ingram-St-98029/unit-A305/home/17381805,NWMLS,1514287,47.5450638,-122.0163941,22.53333333,27.38333333,23.96666667,11.55,27.75,27.38333333,1249.606276,112.4275,333.1520833,266.5216667,79.9565,2431.664026,1,0,0.954,1.869,2.021,0.795,0.5,0.455,7.594
MLS Listing,Condo/Co-op,3022 SW Bradford St #104,Seattle,WA,98126,293000,1,1,West Seattle,653,15732,1992,17,449,330,Active,NA,NA,http://www.redfin.com/WA/Seattle/3022-SW-Bradford-St-98126/unit-104/home/54306,NWMLS,1515475,47.5694081,-122.3717476,22.98333333,17.33333333,11.9,30.25,17,22.98333333,1125.370888,101.25,305.2083333,244.1666667,73.25,2179.245888,0,0,1.806,0.085,2.789,1,0.423,0.5,6.603
MLS Listing,Condo/Co-op,1812 Maple Ln Unit D19,Kent,WA,98030,215000,2,1,Kent,1053,222441,1979,17,204,328,Active,September-28-2019 01:00 PM,September-28-2019 03:00 PM,http://www.redfin.com/WA/Kent/1812-Maple-Ln-98030/unit-D19/home/45698,NWMLS,1513707,47.3630863,-122.2261944,19.93333333,16.73333333,30.78333333,33.6,19.88333333,19.93333333,764.1407261,0,223.9583333,179.1666667,53.75,1549.015726,1,0,3.719,2,3.256,0.459,0.37,0.5,11.304
MLS Listing,Condo/Co-op,10018 NE 127th Pl Unit B107,Kirkland,WA,98034,350000,2,1.75,Juanita,1000,421322,1987,17,350,389,Active,NA,NA,http://www.redfin.com/WA/Kirkland/10018-NE-127th-Pl-98034/unit-B107/home/2116118,NWMLS,1514861,47.7149771,-122.207168,24.96666667,29.81666667,22.25,30.06666667,30.16666667,29.81666667,1389.346775,125,364.5833333,291.6666667,87.5,2647.096775,1,0.854,0.388,2,1.587,0.863,0.426,0.424,7.542
MLS Listing,Condo/Co-op,424 N 85th St #215,Seattle,WA,98103,365000,1,1,Greenwood,651,0,2006,17,561,348,Active,NA,NA,http://www.redfin.com/WA/Seattle/424-N-85th-St-98103/unit-215/home/22696549,NWMLS,1514065,47.6910854,-122.352891,29.38333333,26.1,12.48333333,35.01666667,27.85,29.38333333,1458.814113,131.25,380.2083333,304.1666667,91.25,2713.689113,0,0,0.258,0.079,1.664,1,0.345,0.454,3.8
MLS Listing,Single Family Residential,3104 S 168th Pl,SeaTac,WA,98188,399900,3,1.75,Tukwila,1800,8600,1959,17,222,0,Active,NA,NA,http://www.redfin.com/WA/SeaTac/3104-S-168th-Pl-98188/home/342130,NWMLS,1508585,47.4523602,-122.2935019,14.01666667,8.633333333,19.56666667,29.5,4.916666667,14.01666667,1620.441455,145.7916667,416.5625,333.25,99.975,2616.020622,2,0.854,0.457,2,3.871,0.944,0.434,0.5,11.06
MLS Listing,Condo/Co-op,2200 NW 59th St #205,Seattle,WA,98107,335000,1,1,Ballard,703,0,1969,17,477,206,Active,NA,NA,http://www.redfin.com/WA/Seattle/2200-NW-59th-St-98107/unit-205/home/73998,NWMLS,1515222,47.6718518,-122.3850478,37.68333333,33.43333333,20.81666667,42.43333333,30.83333333,37.68333333,1319.879436,118.75,348.9583333,279.1666667,83.75,2356.504436,0,0,1.193,0.31,0.416,0.91,0.203,0.415,3.447
MLS Listing,Single Family Residential,3012 S 144th St,SeaTac,WA,98168,359950,2,1,SeaTac,1230,19382,1947,17,293,0,Active,NA,NA,http://www.redfin.com/WA/SeaTac/3012-S-144th-St-98168/home/191893,NWMLS,1515065,47.4752435,-122.2941921,15.33333333,9.95,20.88333333,30.81666667,6.583333333,15.33333333,1435.426776,129.1458333,374.9479167,299.9583333,89.9875,2329.466359,1,0,1.282,2,3.775,0.908,0.415,0.5,9.88
MLS Listing,Condo/Co-op,8745 Greenwood Ave N #415,Seattle,WA,98103,374950,2,1,Greenwood,719,16047,1989,17,521,507,Active,NA,NA,http://www.redfin.com/WA/Seattle/8745-Greenwood-Ave-N-98103/unit-415/home/2079697,NWMLS,1515013,47.6939796,-122.3556954,31.38333333,28.1,14.48333333,37.01666667,29.85,31.38333333,1504.894115,135.3958333,390.5729167,312.4583333,93.7375,2944.058698,1,0,0.01,0.406,1.317,1,0.308,0.429,4.47
MLS Listing,Condo/Co-op,4700 Talbot Rd S Unit F420,Renton,WA,98055,338000,2,1.75,Talbot Hill,1310,0,1997,17,258,386,Active,NA,NA,http://www.redfin.com/WA/Renton/4700-Talbot-Rd-S-98055/unit-F420/home/168912962,NWMLS,1514347,47.4376821,-122.2115945,15.81666667,8.3,23.6,28.21666667,12.68333333,15.81666667,1333.772904,120,352.0833333,281.6666667,84.5,2558.022904,1,0.854,0.597,2,3.734,0.811,0.45,0.5,9.946
MLS Listing,Condo/Co-op,14511 NE 30th Pl Unit 21A,Bellevue,WA,98007,355000,2,1,East Bellevue,908,0,1978,17,391,381,Active,NA,NA,http://www.redfin.com/WA/Bellevue/14511-NE-30th-Pl-98007/unit-21A/home/103957083,NWMLS,1514146,47.6371636,-122.146119,19.61666667,24.48333333,16.41666667,24.73333333,24.83333333,24.48333333,1412.502554,127.0833333,369.7916667,295.8333333,88.75,2674.960888,1,0,0.331,1.75,2.535,0.995,0.483,0.482,7.576
MLS Listing,Single Family Residential,10717 19th Ave SW,Seattle,WA,98146,295000,3,1,White Center,980,8382,1947,17,301,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/10717-19th-Ave-SW-98146/home/179213,NWMLS,1512452,47.5065634,-122.3594003,24.33333333,18.95,20.78333333,39.81666667,15.23333333,24.33333333,1134.633199,102.0833333,307.2916667,245.8333333,73.75,1863.591533,2,0,2.904,1.988,2.561,0.911,0.254,0.5,11.118
MLS Listing,Condo/Co-op,973 NE Ingram St Unit A215,Issaquah,WA,98029,384764,3,1.75,Issaquah Highlands,1146,0,2008,17,336,383,Active,NA,NA,http://www.redfin.com/WA/Issaquah/973-NE-Ingram-St-98029/unit-A215/home/22708922,NWMLS,1514870,47.5450638,-122.0163941,22.53333333,27.38333333,23.96666667,11.55,27.75,27.38333333,1550.344279,139.485,400.7958333,320.6366667,96.191,2890.452779,2,0.854,0.039,2,2.021,0.795,0.5,0.455,8.664
MLS Listing,Condo/Co-op,12631 NE 9th Pl Unit C207,Bellevue,WA,98005,345000,2,1,Bellevue,918,301850,1969,17,376,430,Active,NA,NA,http://www.redfin.com/WA/Bellevue/12631-NE-9th-Pl-98005/unit-C207/home/68698,NWMLS,1510799,47.6181204,-122.1715509,17.6,22.45,17.65,22.7,22.8,22.45,1366.190995,122.9166667,359.375,287.5,86.25,2652.232662,1,0,0.377,1.8,2.876,0.981,0.494,0.494,8.022
MLS Listing,Single Family Residential,8904 S 121st St,Seattle,WA,98178,439900,5,2,Skyway,2320,9419,1953,17,190,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/8904-S-121st-St-98178/home/199770,NWMLS,1514206,47.4945044,-122.2209372,9.6,12.35,20.85,26.7,14.83333333,12.35,1805.687692,162.4583333,458.2291667,366.5833333,109.975,2902.933525,2,1,0.03,2,3.956,0.909,0.466,0.5,10.861
MLS Listing,Condo/Co-op,418 Highland Dr #4,Seattle,WA,98109,324000,1,1,Queen Anne,615,3988,1964,17,527,218,Active,NA,NA,http://www.redfin.com/WA/Seattle/418-Highland-Dr-98109/unit-4/home/3810,NWMLS,1514445,47.6299767,-122.3480856,28.48333333,22.83333333,9.966666667,31.83333333,20.23333333,28.48333333,1268.936721,114.1666667,337.5,270,81,2289.603388,0,0,1.418,0.007,1.824,1,0.4,0.5,5.149
MLS Listing,Single Family Residential,2401 S Graham St,Seattle,WA,98108,429900,3,1,Beacon Hill,960,5000,1953,18,448,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/2401-S-Graham-St-98108/home/481550,NWMLS,1514056,47.5462522,-122.3021099,21.11666667,15.46666667,10.78333333,29.13333333,15.11666667,21.11666667,1759.376132,158.2916667,447.8125,358.25,107.475,2831.205299,2,0,0.091,1.951,3.084,1,0.438,0.5,9.064
MLS Listing,Townhouse,1800 NE 40th St Unit C-2,Renton,WA,98056,369975,3,2.25,Renton,1280,143292,1999,18,289,540,Active,NA,NA,http://www.redfin.com/WA/Renton/1800-NE-40th-St-98056/unit-C2/home/66495,NWMLS,1490490,47.5283283,-122.1943309,9.4,14.25,18.43333333,21.5,14.61666667,14.25,1481.854114,133.3229167,385.390625,308.3125,92.49375,2941.373906,2,1,0.011,2,3.856,0.968,0.498,0.5,10.833
MLS Listing,Condo/Co-op,17417 Ashworth Ave N #308,Shoreline,WA,98133,315000,2,1.75,Meridian Park,1276,54778,1979,18,247,454,Active,NA,NA,http://www.redfin.com/WA/Shoreline/17417-Ashworth-Ave-N-98133/unit-308/home/4780,NWMLS,1511692,47.7555421,-122.3409346,31.65,28.36666667,14.75,37.26666667,28.01666667,31.65,1227.256318,110.4166667,328.125,262.5,78.75,2461.047984,1,0.854,0.865,2,1.272,1,0.303,0.452,7.746
MLS Listing,Single Family Residential,11629 53rd Ave S,Seattle,WA,98178,425000,4,1.75,Upper Rainier Beach,2110,13120,1962,18,201,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/11629-53rd-Ave-S-98178/home/177814,NWMLS,1512829,47.4983838,-122.2683674,15,12.25,16.81666667,32.08333333,13.16666667,15,1736.683468,156.25,442.7083333,354.1666667,106.25,2796.058468,2,0.854,0.133,2,3.802,0.991,0.396,0.5,10.676
MLS Listing,Townhouse,3311 156th St SW Unit C7,Lynnwood,WA,98087,414995,2,2.5,Meadowdale,1478,1100,2019,18,281,175,Active,September-22-2019 10:00 AM,September-22-2019 05:00 PM,http://www.redfin.com/WA/Lynnwood/3311-156th-St-SW-98087/unit-C7/home/168901776,NWMLS,1514653,47.8577962,-122.2784772,34.51666667,39.36666667,24.23333333,39.61666667,37.5,39.36666667,1690.348753,152.08125,432.2864583,345.8291667,103.74875,2899.294378,1,1,0.033,2,0.25,0.784,0.258,0.299,5.624
MLS Listing,Single Family Residential,3410 S 166th St,SeaTac,WA,98188,350000,3,1,McMicken Heights,1300,10275,1956,18,269,0,Active,NA,NA,http://www.redfin.com/WA/SeaTac/3410-S-166th-St-98188/home/342000,NWMLS,1514075,47.4548435,-122.28846,13.76666667,8.383333333,19.33333333,29.25,5.233333333,13.76666667,1389.346775,125,364.5833333,291.6666667,87.5,2258.096775,2,0,1.527,2,3.887,0.949,0.437,0.5,11.3
MLS Listing,Condo/Co-op,8839 166th Ave NE Unit C-101,Redmond,WA,98052,325000,1,1,Downtown Redmond,772,116700,1979,18,421,320,Active,NA,NA,http://www.redfin.com/WA/Redmond/8839-166th-Ave-NE-98052/unit-C101/home/143322482,NWMLS,1514437,47.6814349,-122.1200672,26.16666667,31.01666667,22.95,31.26666667,31.38333333,31.01666667,1273.567877,114.5833333,338.5416667,270.8333333,81.25,2398.77621,0,0,1.056,0.782,1.379,0.837,0.408,0.407,4.869
